date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:01:06	349490/349490	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:07%20GMT	https://www.apple.com/ae-ar/watch/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/watch/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:06	5178/5178	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jan%202026%2010:53:19%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/chapternav/nav_shop__7wcqx7krso2m_large.png	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/chapternav/nav_shop__7wcqx7krso2m_large.png	(from https://www.apple.com/ae-ar/iphone/)
22:01:07	742422/742422	---M-Z	200	added ('OK')	text/html	etag:%22tm3a2at0wffczk%22	https://www.apple.com/ae-ar/ipad/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/ipad/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:07	142923/142923	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:08%20GMT	https://www.apple.com/ae-ar/tv-home/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/tv-home/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:07	397576/397576	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:08%20GMT	https://www.apple.com/ae-ar/apple-vision-pro/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-vision-pro/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:08	184115/184115	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:08%20GMT	https://www.apple.com/ae-ar/airpods/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/airpods/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:08	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:01:09%20GMT	https://www.apple.com/ae-ar/entertainment/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/entertainment/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:08	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:01:09%20GMT	https://support.apple.com/ar-ae/?cid=gn-ols-home-hp-tab	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/ar-ae/index722f.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	etag:a56T1AULltDRsNov28JD4Z110	https://support.apple.com/ar-ae/HT201196	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/ar-ae/HT201196.d1.delayed	(from https://www.apple.com/ae-ar/iphone/)
22:01:10	709670/709670	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:10%20GMT	https://www.apple.com/ae-ar/iphone-air/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/iphone-air/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:10	662140/662140	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:10%20GMT	https://www.apple.com/ae-ar/iphone-17/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/iphone-17/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:10	761548/761548	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:11%20GMT	https://www.apple.com/ae-ar/iphone-17-pro/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/iphone-17-pro/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:10	108871/108871	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/ar-ae/118670	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/ar-ae/118670.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:11	98253/98253	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:12%20GMT	https://www.apple.com/ae-ar/buy/?select=buy_iphone	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/buy/index97dc.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:11	98263/98263	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:12%20GMT	https://www.apple.com/ae-ar/buy/?select=iphone_16	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/buy/index6c97.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:11	532246/532246	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:12%20GMT	https://www.apple.com/ae-ar/iphone-16e/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/iphone-16e/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:12	1683511/1683511	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:12%20GMT	https://www.apple.com/ae-ar/iphone/compare/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/iphone/compare/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:13	76823/76823	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/getting-started/ar/modal_transfer__d54n3mtyihsi_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/getting-started/ar/modal_transfer__d54n3mtyihsi_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:13	232856/232856	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:14%20GMT	https://www.apple.com/ae-ar/os/ios/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/os/ios/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:14	72766/72766	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/getting-started/ar/modal_conversation__dhuz6opfubgy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/getting-started/ar/modal_conversation__dhuz6opfubgy_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:15	52320/52320	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/getting-started/ar/modal_ease__5852shn412qy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/getting-started/ar/modal_ease__5852shn412qy_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:16	181347/181347	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/designed-to-last/ar/modal_new__b7jvgmgpb37m_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/designed-to-last/ar/modal_new__b7jvgmgpb37m_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:17	198164/198164	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/ios_ai/ar/modal_delight__i0qklyn8nii6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/ios_ai/ar/modal_delight__i0qklyn8nii6_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:18	87788/87788	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/ios_ai/ar/modal_iphone__dj0juux57swi_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/ios_ai/ar/modal_iphone__dj0juux57swi_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:18	37582/37582	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/privacy/ar/modal_sign_in__eoc5cuolrgq6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/privacy/ar/modal_sign_in__eoc5cuolrgq6_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:20	88172/88172	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/privacy/ar/modal_share__cp7lmx5xndzm_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/privacy/ar/modal_share__cp7lmx5xndzm_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:21	44555/44555	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/privacy/ar/modal_pay__53wlik447ya2_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/privacy/ar/modal_pay__53wlik447ya2_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:22	70253/70253	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:19%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/camera/ar/modal_stunning__d5whljci7v0i_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/camera/ar/modal_stunning__d5whljci7v0i_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:23	112053/112053	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:19%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/camera/ar/modal_movies__gl7spw4j3xyu_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/camera/ar/modal_movies__gl7spw4j3xyu_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:23	82687/82687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:19%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider/safety__faiti3j3g0mm_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider/safety__faiti3j3g0mm_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:25	42841/42841	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/safety/ar/modal_range__yrz5m709ofmu_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/safety/ar/modal_range__yrz5m709ofmu_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:26	59594/59594	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/safety/ar/modal_reassurance__dgemw59kaeeu_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/safety/ar/modal_reassurance__dgemw59kaeeu_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:26	24599/24599	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/select/iphone_16__drr03yfz644m_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/select/iphone_16__drr03yfz644m_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:27	14387/14387	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/select/iphone_16e__dar81seif0cy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/select/iphone_16e__dar81seif0cy_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:28	98267/98267	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:29%20GMT	https://www.apple.com/ae-ar/buy/?select=iphone_17_pro	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/buy/indexb55f.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:28	98263/98263	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:29%20GMT	https://www.apple.com/ae-ar/buy/?select=iphone_17	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/buy/indexb235.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:28	98264/98264	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:29%20GMT	https://www.apple.com/ae-ar/buy/?select=iphone_air	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/buy/index25d3.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:28	211584/211584	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:29%20GMT	https://www.apple.com/ae-ar/iphone-16/specs/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/iphone-16/specs/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:29	5124/5124	---M-Z	200	added ('OK')	application/x-mpegurl	date:Thu,%2030%20Oct%202025%2010:46:38%20GMT	https://www.apple.com/105/media/aear/iphone/2025/bf3428fe-1ccc-4e3f-a0fc-30af341431f8/films/guided-tour/iphone-guided-tour-tpl-aear-2025_16x9.m3u8	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/105/media/aear/iphone/2025/bf3428fe-1ccc-4e3f-a0fc-30af341431f8/films/guided-tour/iphone-guided-tour-tpl-aear-2025_16x9.m3u8	(from https://www.apple.com/ae-ar/iphone/)
22:01:30	16187/16187	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/incentive/trade_in__fz9vnckebjiq_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/incentive/trade_in__fz9vnckebjiq_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:31	98264/98264	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:31%20GMT	https://www.apple.com/ae-ar/buy/?select=iphone_16e	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/buy/indexa0e9.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:31	6312/6312	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/incentive/buy__xy0uylkk8k2a_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/incentive/buy__xy0uylkk8k2a_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:32	910/910	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:33%20GMT	https://www.apple.com/ae-ar/trade-in/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/trade-in/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:32	9141/9141	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/incentive/deliver__gj45ncn9cga6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/incentive/deliver__gj45ncn9cga6_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:34	28639/28639	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/incentive/setup__bdu2owxkmg6a_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/incentive/setup__bdu2owxkmg6a_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:35	17487/17487	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/incentive/specialist__esg5k7wbspaq_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/incentive/specialist__esg5k7wbspaq_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:35	30972/30972	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/incentive/boc_qr_code__06bf007p1uae_large.png	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/incentive/boc_qr_code__06bf007p1uae_large.png	(from https://www.apple.com/ae-ar/iphone/)
22:01:37	56699/56699	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/upgrade/ar/upgrade__b78jqt55kz42_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/upgrade/ar/upgrade__b78jqt55kz42_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:38	71534/71534	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/innovation/ar/modal_second__d7b8ozpwiigm_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/innovation/ar/modal_second__d7b8ozpwiigm_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:38	188238/188238	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:38%20GMT	https://www.apple.com/ae-ar/iphone/switch/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/iphone/switch/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:01:38%20GMT	https://apps.apple.com/ae/app/apple-store/id375380948/	/Users/Mukira/apple-lipagas/apple-clone/apps.apple.com/ae/app/apple-store/id375380948/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:38	1368/1368	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:39%20GMT	https://contactretail.apple.com/?pg=iphone&ap=COM&c=ae&l=ar&ag=SWSOV	/Users/Mukira/apple-lipagas/apple-clone/contactretail.apple.com/index42c8.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:39	55357/55357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/innovation/ar/modal_ease__5852shn412qy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/innovation/ar/modal_ease__5852shn412qy_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:40	92302/92302	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:20%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/chip-battery/ar/modal_power__cevo1nv24qz6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/consider_modals/chip-battery/ar/modal_power__cevo1nv24qz6_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:41	47404/47404	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2000:55:28%20GMT	https://www.apple.com/v/iphone/home/ci/images/overview/essentials/airtag__es9mk1eqbm2q_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/ci/images/overview/essentials/airtag__es9mk1eqbm2q_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:42	167914/167914	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:19%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/augment/ar/mac__gmrv6vyz8x6q_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/augment/ar/mac__gmrv6vyz8x6q_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:43	131388/131388	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:19%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/augment/ar/watch__fxtwpvwdf3mi_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/augment/ar/watch__fxtwpvwdf3mi_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:44	113943/113943	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jan%202026%2010:53:19%20GMT	https://www.apple.com/mideast/iphone/home/ci/images/overview/augment/ar/airpods__ehyxlx24f5g2_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mideast/iphone/home/ci/images/overview/augment/ar/airpods__ehyxlx24f5g2_large.jpg	(from https://www.apple.com/ae-ar/iphone/)
22:01:45	113496/113496	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/ar-ae/121115?cid=general-iphone-marcom-08062025	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/ar-ae/121115b0b3.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:46	113496/113496	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/ar-ae/121115	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/ar-ae/121115.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:47	90529/90529	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/ar-ae/121429	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/ar-ae/121429.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:47	103423/103423	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/ar-ae/102775	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/ar-ae/102775.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:48	102787/102787	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:49%20GMT	https://www.apple.com/legal/warranty/statutoryrights.html	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/legal/warranty/statutoryrights.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:49	144363/144363	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:50%20GMT	https://www.apple.com/ae-ar/apple-pay/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-pay/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:50	148107/148107	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:50%20GMT	https://www.apple.com/ae-ar/wallet/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/wallet/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:50	543470/543470	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:51%20GMT	https://www.apple.com/ae-ar/ios/feature-availability/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/ios/feature-availability/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:50	10204/10204	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Feb%202026%2019:01:51%20GMT	https://www.apple.com/ac/globalfooter/8/ar_AE/scripts/ac-globalfooter.built.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ac/globalfooter/8/ar_AE/scripts/ac-globalfooter.built.js	(from https://www.apple.com/ae-ar/iphone/)
22:01:51	140546/140546	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:51%20GMT	https://www.apple.com/ae-ar/airtag/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/airtag/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:51	144835/144835	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:52%20GMT	https://www.apple.com/ae-ar/apple-one/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-one/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:51	142974/142974	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:52%20GMT	https://www.apple.com/ae-ar/apple-tv/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-tv/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:54	191420/191420	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Feb%202026%2019:01:53%20GMT	https://www.apple.com/ac/localeswitcher/4/ar_AE/scripts/localeswitcher.built.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ac/localeswitcher/4/ar_AE/scripts/localeswitcher.built.js	(from https://www.apple.com/ae-ar/iphone/)
22:01:54	149895/149895	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:54%20GMT	https://www.apple.com/ae-ar/apple-arcade/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-arcade/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:55	237487/237487	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:53%20GMT	https://account.apple.com/ae/ar/	/Users/Mukira/apple-lipagas/apple-clone/account.apple.com/ae/ar/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:55	301289/301289	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:54%20GMT	https://www.apple.com/ae-ar/apple-music/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-music/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:55	54959/54959	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Feb%202026%2019:01:56%20GMT	https://www.apple.com/ac/globalfooter/8/en_AM/styles/ac-globalfooter.built.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ac/globalfooter/8/en_AM/styles/ac-globalfooter.built.css	(from https://www.apple.com/am/iphone/)
